Date,Lo 30,Med 40,Hi 30
2023-08-23,    1.30,    0.75,    0.91
2023-08-24,   -1.60,   -1.01,   -0.87
2023-08-25,    0.82,    0.41,    0.07
2023-08-28,    0.58,    0.68,    1.00
2023-08-29,    1.72,    1.03,    1.62
2023-08-30,    0.55,    0.19,    0.11
2023-08-31,    0.00,   -0.15,    0.15
2023-09-01,    0.05,    0.64,    0.92
2023-09-05,   -0.25,   -0.93,   -1.51
2023-09-06,   -0.91,   -0.21,   -0.59
2023-09-07,   -0.42,   -0.31,   -0.61
2023-09-08,    0.09,    0.22,    0.37
2023-09-11,    0.96,    0.18,    0.21
2023-09-12,   -0.88,    0.34,    0.74
2023-09-13,    0.21,   -0.19,   -0.46
2023-09-14,    0.64,    1.19,    1.54
2023-09-15,   -1.26,   -1.01,   -0.82
2023-09-18,    0.04,    0.08,   -0.40
2023-09-19,   -0.26,   -0.17,   -0.37
2023-09-20,   -1.09,   -0.64,   -0.88
2023-09-21,   -1.80,   -1.34,   -1.44
2023-09-22,   -0.15,   -0.32,   -0.83
2023-09-25,    0.43,    0.47,    0.43
2023-09-26,   -1.53,   -1.22,   -1.34
2023-09-27,    0.04,    0.39,    0.43
2023-09-28,    0.69,    0.53,    0.83
2023-09-29,   -0.12,   -0.65,    0.11
2023-10-02,    0.45,   -0.96,   -1.70
2023-10-03,   -1.55,   -1.10,   -1.89
2023-10-04,    1.13,    0.05,    0.30
2023-10-05,   -0.15,   -0.14,   -0.03
2023-10-06,    1.40,    1.07,    0.75
2023-10-09,    0.51,    0.93,    0.58
2023-10-10,    0.49,    0.74,    1.30
2023-10-11,    0.56,   -0.01,    0.11
2023-10-12,   -0.53,   -1.13,   -1.43
2023-10-13,   -0.74,   -0.18,   -0.57
2023-10-16,    1.12,    1.20,    1.41
2023-10-17,   -0.16,    0.58,    0.94
2023-10-18,   -1.42,   -1.52,   -1.84
2023-10-19,   -0.86,   -0.88,   -1.09
2023-10-20,   -1.30,   -1.30,   -1.39
2023-10-23,    0.08,   -0.67,   -1.24
2023-10-24,    0.89,    0.61,    0.59
2023-10-25,   -1.75,   -1.20,   -1.21
2023-10-26,   -1.61,   -0.39,    0.55
2023-10-27,   -0.13,   -1.27,   -1.25
2023-10-30,    1.21,    1.01,    1.31
2023-10-31,    0.54,    0.77,    1.12
2023-11-01,    1.09,    0.78,    0.58
2023-11-02,    1.80,    2.00,    3.22
2023-11-03,    0.94,    1.22,    2.54
2023-11-06,    0.42,   -0.64,   -1.10
2023-11-07,    0.72,   -0.34,   -0.29
2023-11-08,    0.19,   -0.33,   -1.08
2023-11-09,   -0.97,   -0.57,   -1.11
2023-11-10,    1.71,    1.19,    1.14
2023-11-13,    0.00,   -0.10,   -0.20
2023-11-14,    1.91,    2.46,    4.16
2023-11-15,    0.09,    0.29,    0.98
2023-11-16,    0.02,   -0.23,   -0.57
2023-11-17,    0.01,    0.69,    1.22
2023-11-20,    0.91,    0.42,    0.48
2023-11-21,   -0.17,   -0.37,   -1.11
2023-11-22,    0.40,    0.49,    0.46
2023-11-24,    0.00,    0.30,    0.54
2023-11-27,   -0.15,   -0.35,   -0.23
2023-11-28,    0.14,   -0.05,    0.09
2023-11-29,   -0.08,   -0.02,    1.32
