Date,Lo 30,Med 40,Hi 30
2023-08-28,    0.71,    0.67,    0.57
2023-08-29,    1.25,    1.28,    1.99
2023-08-30,    0.33,    0.54,    0.34
2023-08-31,   -0.21,   -0.20,    0.22
2023-09-01,    0.19,    0.42,    0.14
2023-09-05,   -1.06,   -0.77,    0.12
2023-09-06,   -0.24,   -0.88,   -0.68
2023-09-07,   -0.35,   -0.37,   -0.41
2023-09-08,    0.16,    0.23,    0.03
2023-09-11,    0.44,    0.36,    1.24
2023-09-12,   -0.46,   -0.39,   -0.85
2023-09-13,   -0.14,   -0.14,    0.42
2023-09-14,    1.18,    0.79,    0.75
2023-09-15,   -0.92,   -0.76,   -1.90
2023-09-18,   -0.17,    0.25,   -0.29
2023-09-19,   -0.10,   -0.19,   -0.39
2023-09-20,   -0.49,   -0.82,   -1.30
2023-09-21,   -1.57,   -1.49,   -1.93
2023-09-22,   -0.33,   -0.20,   -0.22
2023-09-25,    0.23,    0.34,    0.62
2023-09-26,   -1.28,   -1.44,   -1.52
2023-09-27,    0.11,   -0.03,    0.38
2023-09-28,    0.78,    0.52,    0.82
2023-09-29,   -0.58,   -0.42,    0.15
2023-10-02,   -0.79,   -0.26,    0.49
2023-10-03,   -1.43,   -1.03,   -2.06
2023-10-04,    0.59,    0.60,    1.16
2023-10-05,   -0.15,   -0.11,   -0.13
2023-10-06,    0.85,    1.05,    1.68
2023-10-09,    0.38,    0.82,    0.48
2023-10-10,    0.67,    0.57,    0.66
2023-10-11,    0.08,    0.30,    0.57
2023-10-12,   -0.96,   -0.74,   -0.74
2023-10-13,   -0.17,   -0.30,   -1.13
2023-10-16,    1.15,    0.94,    1.43
2023-10-17,    0.47,    0.14,   -0.14
2023-10-18,   -1.14,   -1.16,   -1.97
2023-10-19,   -0.90,   -0.81,   -1.00
2023-10-20,   -1.26,   -0.99,   -1.73
2023-10-23,   -0.58,   -0.46,    0.34
2023-10-24,    0.83,    0.63,    0.88
2023-10-25,   -1.12,   -1.68,   -1.60
2023-10-26,   -0.66,   -1.00,   -1.56
2023-10-27,   -1.22,   -0.89,    0.43
2023-10-30,    1.10,    1.20,    1.16
2023-10-31,    0.81,    0.60,    0.62
2023-11-01,    0.26,    0.74,    1.63
2023-11-02,    2.17,    1.90,    1.91
2023-11-03,    1.32,    0.77,    1.47
2023-11-06,   -0.26,    0.14,    0.07
2023-11-07,    0.00,    0.23,    0.76
2023-11-08,   -0.16,    0.07,   -0.02
2023-11-09,   -0.82,   -0.85,   -0.90
2023-11-10,    1.31,    1.26,    1.96
2023-11-13,   -0.13,   -0.04,    0.04
2023-11-14,    2.28,    1.84,    2.58
2023-11-15,    0.45,    0.36,   -0.11
2023-11-16,   -0.83,    0.26,   -0.12
2023-11-17,    0.59,    0.11,    0.29
2023-11-20,    0.39,    0.62,    1.13
2023-11-21,   -0.40,    0.09,   -0.59
2023-11-22,    0.37,    0.51,    0.39
2023-11-24,    0.40,    0.07,    0.04
2023-11-27,   -0.38,   -0.34,    0.06
2023-11-28,   -0.03,    0.00,    0.22
2023-11-29,    0.06,    0.00,    0.06
