Date,Lo 30,Med 40,Hi 30
2021-04-15,    0.96,    0.91,    1.26
2021-04-16,   -0.23,    0.38,    0.39
2021-04-19,   -1.14,   -0.44,   -0.66
2021-04-20,   -1.63,   -0.93,   -0.63
2021-04-21,    1.59,    1.08,    0.91
2021-04-22,   -0.29,   -0.82,   -1.03
2021-04-23,    1.56,    1.37,    1.04
2021-04-26,    1.17,    0.35,    0.11
2021-04-27,   -0.09,   -0.25,    0.10
2021-04-28,    0.21,    0.37,   -0.37
2021-04-29,   -0.68,    0.58,    0.75
2021-04-30,   -1.28,   -0.62,   -0.82
2021-05-03,   -0.09,    0.23,    0.32
2021-05-04,   -1.46,   -0.38,   -0.93
2021-05-05,   -0.35,    0.27,   -0.05
2021-05-06,   -0.32,    0.65,    0.87
2021-05-07,    1.13,    0.77,    0.76
2021-05-10,   -1.78,   -1.07,   -1.36
2021-05-11,   -0.10,   -1.01,   -0.64
2021-05-12,   -2.46,   -2.12,   -2.32
2021-05-13,    0.31,    1.25,    1.36
2021-05-14,    2.17,    1.51,    1.69
2021-05-17,   -0.08,   -0.18,   -0.35
2021-05-18,   -0.22,   -0.89,   -0.90
2021-05-19,   -0.47,   -0.46,   -0.15
2021-05-20,    1.42,    1.03,    1.06
2021-05-21,    0.17,    0.20,   -0.28
2021-05-24,    1.02,    0.87,    1.05
2021-05-25,   -0.62,   -0.55,   -0.10
2021-05-26,    0.99,    0.46,    0.18
2021-05-27,    0.60,    0.45,   -0.06
2021-05-28,    0.24,    0.10,    0.01
2021-06-01,    0.29,    0.16,   -0.20
2021-06-02,   -0.19,   -0.16,    0.25
2021-06-03,   -0.88,   -0.37,   -0.38
2021-06-04,    0.88,    0.79,    1.02
2021-06-07,    0.61,   -0.16,    0.08
2021-06-08,    0.16,    0.08,    0.17
2021-06-09,   -0.37,   -0.31,   -0.17
2021-06-10,    0.46,    0.15,    0.50
2021-06-11,    0.66,    0.26,    0.29
2021-06-14,    0.08,   -0.28,    0.44
2021-06-15,   -0.61,   -0.12,   -0.23
2021-06-16,   -0.36,   -0.36,   -0.56
2021-06-17,   -0.18,   -0.66,    0.38
2021-06-18,   -1.16,   -1.52,   -1.18
2021-06-21,    1.39,    1.57,    1.26
2021-06-22,    0.59,    0.25,    0.74
2021-06-23,    0.45,    0.12,   -0.25
2021-06-24,    1.04,    0.93,    0.44
2021-06-25,    0.37,    0.50,    0.25
2021-06-28,   -0.14,   -0.04,    0.44
2021-06-29,   -0.22,   -0.28,    0.24
2021-06-30,   -0.17,    0.10,    0.17
2021-07-01,    0.39,    0.58,    0.39
2021-07-02,   -0.22,    0.33,    1.02
2021-07-06,   -0.83,   -0.72,    0.27
2021-07-07,   -1.32,    0.01,    0.63
2021-07-08,   -0.93,   -1.16,   -0.67
2021-07-09,    1.75,    1.57,    0.86
2021-07-12,   -0.02,    0.72,    0.03
2021-07-13,   -1.20,   -0.87,   -0.06
2021-07-14,   -1.85,   -0.41,    0.43
2021-07-15,   -0.59,   -0.26,   -0.39
2021-07-16,   -0.93,   -0.85,   -0.65
2021-07-19,   -1.14,   -1.61,   -1.36
2021-07-20,    2.38,    1.83,    1.37
2021-07-21,    1.87,    1.06,    0.57
2021-07-22,   -0.51,   -0.23,    0.47
2021-07-23,    0.83,    0.96,    1.06
2021-07-26,    0.07,    0.33,    0.13
2021-07-27,   -1.05,   -0.38,   -0.71
2021-07-28,    1.42,    0.42,   -0.19
2021-07-29,    0.00,    0.82,    0.27
2021-07-30,   -1.16,   -0.31,   -0.72
2021-08-02,   -0.26,    0.04,   -0.24
2021-08-03,    0.18,    0.77,    0.87
2021-08-04,   -0.27,   -0.43,   -0.43
2021-08-05,    1.95,    0.66,    0.47
2021-08-06,   -0.18,    0.48,   -0.06
2021-08-09,    0.51,    0.04,   -0.20
2021-08-10,   -0.35,    0.38,    0.01
2021-08-11,   -0.35,    0.46,    0.17
2021-08-12,    0.31,    0.21,    0.33
2021-08-13,   -0.51,   -0.08,    0.28
2021-08-16,   -1.51,   -0.17,    0.57
2021-08-17,   -0.74,   -0.82,   -0.72
2021-08-18,   -0.71,   -0.85,   -1.19
2021-08-19,   -1.59,   -0.29,    0.45
2021-08-20,    1.15,    0.95,    0.84
2021-08-23,    2.32,    1.16,    0.63
2021-08-24,    1.26,    0.49,    0.02
2021-08-25,    0.62,    0.53,   -0.03
2021-08-26,   -0.81,   -0.63,   -0.59
2021-08-27,    1.76,    1.27,    0.74
2021-08-30,   -0.47,   -0.05,    0.90
2021-08-31,   -0.12,   -0.01,   -0.25
2021-09-01,    0.44,   -0.01,    0.07
2021-09-02,    0.65,    0.34,    0.21
2021-09-03,    0.07,   -0.15,    0.03
2021-09-07,   -0.12,   -0.41,   -0.40
2021-09-08,   -1.11,   -0.29,   -0.08
2021-09-09,    0.47,   -0.17,   -0.67
2021-09-10,   -0.95,   -0.89,   -0.70
2021-09-13,   -0.05,    0.40,    0.07
2021-09-14,   -1.06,   -0.69,   -0.51
2021-09-15,    1.26,    1.00,    0.72
2021-09-16,    0.43,   -0.29,   -0.07
2021-09-17,    0.02,   -0.69,   -1.00
2021-09-20,   -2.38,   -1.88,   -1.66
2021-09-21,    0.24,   -0.03,   -0.03
2021-09-22,    1.57,    1.20,    0.67
2021-09-23,    2.14,    1.42,    0.93
2021-09-24,   -0.20,    0.28,    0.07
2021-09-27,    0.32,    0.30,   -0.58
2021-09-28,   -2.60,   -2.01,   -2.10
2021-09-29,   -0.82,    0.06,    0.31
2021-09-30,   -0.32,   -1.11,   -1.19
2021-10-01,    1.43,    1.21,    0.99
2021-10-04,   -1.82,   -0.95,   -1.61
2021-10-05,    1.04,    1.06,    1.10
2021-10-06,   -0.03,    0.32,    0.48
2021-10-07,    1.33,    0.99,    0.90
2021-10-08,   -0.33,   -0.19,   -0.23
2021-10-11,   -0.72,   -0.92,   -0.60
2021-10-12,    0.94,   -0.17,   -0.37
2021-10-13,    0.86,    0.20,    0.40
2021-10-14,    1.45,    1.87,    1.62
2021-10-15,    0.18,    0.71,    0.78
2021-10-18,    0.04,    0.35,    0.54
2021-10-19,    0.67,    0.69,    0.74
2021-10-20,    0.18,    0.60,    0.25
2021-10-21,    0.16,    0.16,    0.46
2021-10-22,   -0.83,    0.19,   -0.37
2021-10-25,    0.78,    0.99,    0.20
2021-10-26,   -0.23,    0.26,    0.03
2021-10-27,   -2.16,   -0.63,   -0.41
2021-10-28,    1.23,    1.14,    1.06
2021-10-29,   -0.27,    0.42,    0.25
2021-11-01,    1.50,    0.86,   -0.14
2021-11-02,   -0.48,    0.28,    0.44
2021-11-03,    0.79,    0.78,    0.84
2021-11-04,   -0.43,    0.28,    0.68
2021-11-05,    0.43,    0.44,    0.27
2021-11-08,    0.71,    0.22,   -0.05
2021-11-09,   -0.33,   -1.13,    0.17
2021-11-10,   -2.02,   -0.53,   -1.01
2021-11-11,    0.04,    0.38,    0.03
2021-11-12,    0.60,    0.33,    1.08
2021-11-15,   -0.29,   -0.23,    0.09
2021-11-16,    0.20,    0.34,    0.48
2021-11-17,   -1.28,   -0.44,   -0.18
2021-11-18,   -0.95,    0.25,    0.47
2021-11-19,   -1.46,   -0.18,    0.09
2021-11-22,   -1.12,    0.02,   -0.61
2021-11-23,   -0.35,    0.00,    0.19
2021-11-24,    0.56,    0.18,    0.21
2021-11-26,   -2.08,   -2.49,   -2.12
2021-11-29,    0.38,    1.28,    1.22
2021-11-30,   -2.31,   -2.22,   -1.63
2021-12-01,   -3.86,   -1.39,   -0.94
2021-12-02,    2.49,    1.84,    0.93
2021-12-03,   -2.33,   -1.34,   -0.68
2021-12-06,    1.24,    0.87,    1.38
2021-12-07,    2.86,    2.21,    2.01
2021-12-08,    1.31,    0.19,    0.39
2021-12-09,   -2.12,   -1.13,   -0.54
2021-12-10,   -0.65,    0.38,    1.40
2021-12-13,   -1.26,   -1.35,   -0.69
2021-12-14,   -0.90,   -0.38,   -0.90
2021-12-15,    1.20,    1.48,    1.91
2021-12-16,   -1.46,   -0.56,   -1.41
2021-12-17,    0.94,   -1.14,   -0.82
2021-12-20,   -1.77,   -1.26,   -1.14
2021-12-21,    3.17,    2.16,    1.62
2021-12-22,    0.36,    1.37,    0.87
2021-12-23,    0.87,    0.88,    0.54
2021-12-27,    0.41,    1.32,    1.39
2021-12-28,   -0.69,   -0.30,   -0.05
2021-12-29,   -0.36,    0.07,    0.21
2021-12-30,    0.54,   -0.26,   -0.38
2021-12-31,   -0.49,   -0.28,   -0.32
2022-01-03,    1.07,    1.30,    0.30
2022-01-04,   -0.41,    0.07,   -0.34
2022-01-05,   -3.20,   -2.14,   -1.91
2022-01-06,    0.85,    0.25,   -0.38
2022-01-07,   -0.26,   -0.41,   -0.53
2022-01-10,    0.00,    0.15,   -0.31
2022-01-11,    2.06,    1.04,    0.82
2022-01-12,   -0.48,    0.38,    0.14
2022-01-13,   -2.04,   -1.44,   -1.40
2022-01-14,    0.39,   -0.05,    0.25
2022-01-18,   -2.49,   -2.08,   -1.89
2022-01-19,   -1.17,   -1.24,   -0.77
2022-01-20,   -0.96,   -1.03,   -1.27
2022-01-21,   -2.93,   -2.07,   -1.89
2022-01-24,    1.04,    0.19,    0.53
2022-01-25,   -1.10,   -1.13,   -1.64
2022-01-26,   -1.06,   -0.07,   -0.15
2022-01-27,   -1.00,   -1.27,   -0.19
2022-01-28,    2.11,    2.01,    2.84
2022-01-31,    3.61,    2.26,    1.84
2022-02-01,    1.98,    0.82,    0.54
2022-02-02,   -1.23,    1.02,    0.79
2022-02-03,   -2.87,   -1.69,   -2.96
2022-02-04,    2.34,    0.58,    0.67
2022-02-07,    0.58,   -0.28,   -0.52
2022-02-08,    0.65,    1.06,    1.07
2022-02-09,    2.40,    1.46,    1.39
2022-02-10,   -0.96,   -1.64,   -1.97
2022-02-11,   -1.39,   -2.06,   -1.90
2022-02-14,   -0.85,   -0.42,   -0.18
2022-02-15,    2.37,    1.89,    1.58
2022-02-16,   -0.36,    0.12,    0.07
2022-02-17,   -2.89,   -2.64,   -1.82
2022-02-18,   -1.57,   -0.81,   -0.63
2022-02-22,   -1.23,   -0.86,   -1.13
2022-02-23,   -1.89,   -1.94,   -1.90
2022-02-24,    3.00,    1.32,    1.85
2022-02-25,    2.27,    2.62,    2.02
2022-02-28,    0.77,   -0.02,   -0.16
2022-03-01,   -1.49,   -1.99,   -1.26
2022-03-02,    1.63,    2.13,    1.74
2022-03-03,   -1.95,   -0.69,   -0.47
2022-03-04,   -1.76,   -1.12,   -0.71
2022-03-07,   -3.03,   -3.25,   -2.96
2022-03-08,    0.51,   -0.34,   -1.05
2022-03-09,    2.71,    3.01,    2.61
2022-03-10,   -0.10,   -0.61,   -0.37
2022-03-11,   -1.93,   -1.38,   -1.31
2022-03-14,   -2.39,   -0.70,   -0.76
2022-03-15,    0.92,    1.98,    2.50
2022-03-16,    3.74,    2.74,    2.00
2022-03-17,    2.48,    1.27,    1.21
2022-03-18,    1.83,    1.14,    1.21
2022-03-21,   -0.17,    0.13,   -0.19
2022-03-22,    1.72,    1.37,    1.07
2022-03-23,   -0.93,   -1.52,   -1.09
2022-03-24,    1.42,    1.58,    1.31
2022-03-25,   -0.23,    0.56,    0.36
2022-03-28,    0.15,    0.63,    0.91
2022-03-29,    2.00,    1.04,    1.38
2022-03-30,   -1.19,   -0.78,   -0.65
2022-03-31,   -1.34,   -1.68,   -1.49
2022-04-01,    0.89,    0.31,    0.29
2022-04-04,    1.14,    0.55,    1.08
2022-04-05,   -2.22,   -1.60,   -1.19
2022-04-06,   -1.72,   -1.21,   -1.03
2022-04-07,   -0.08,    0.29,    0.48
2022-04-08,   -0.22,   -0.31,   -0.42
2022-04-11,   -0.99,   -1.62,   -1.70
2022-04-12,    0.12,   -0.48,   -0.26
2022-04-13,    2.31,    1.03,    1.28
2022-04-14,   -1.06,   -1.31,   -1.26
2022-04-18,   -0.90,    0.30,   -0.23
2022-04-19,    1.64,    1.60,    1.81
2022-04-20,   -0.97,   -0.15,   -0.08
2022-04-21,   -3.14,   -1.62,   -1.36
2022-04-22,   -2.56,   -2.91,   -2.72
2022-04-25,    0.53,    0.40,    0.86
2022-04-26,   -2.89,   -3.33,   -2.72
2022-04-27,    0.26,   -0.42,    0.55
2022-04-28,    2.15,    2.02,    2.84
2022-04-29,   -3.20,   -3.00,   -3.99
2022-05-02,    1.32,    0.85,    0.54
2022-05-03,    0.53,    0.86,    0.15
2022-05-04,    2.89,    3.23,    2.86
2022-05-05,   -4.14,   -3.46,   -3.81
2022-05-06,   -1.68,   -0.62,   -0.62
2022-05-09,   -6.25,   -3.52,   -2.62
2022-05-10,    0.33,    0.12,    0.37
2022-05-11,   -2.24,   -1.46,   -2.12
2022-05-12,    0.76,   -0.06,   -0.02
2022-05-13,    4.24,    2.53,    2.25
2022-05-16,   -0.97,   -0.77,   -0.25
2022-05-17,    2.51,    2.65,    1.65
2022-05-18,   -3.58,   -3.44,   -4.62
2022-05-19,    0.80,   -0.17,   -0.93
2022-05-20,    0.12,   -0.41,    0.19
2022-05-23,    1.53,    1.83,    1.84
2022-05-24,   -2.40,   -1.33,   -0.76
2022-05-25,    2.14,    1.12,    0.93
2022-05-26,    2.30,    2.12,    2.14
2022-05-27,    2.69,    2.67,    2.43
2022-05-31,   -1.52,   -0.46,   -0.60
2022-06-01,   -0.21,   -0.99,   -0.66
2022-06-02,    2.43,    2.26,    1.72
2022-06-03,   -1.04,   -1.88,   -1.62
2022-06-06,    0.28,    0.52,    0.31
2022-06-07,    2.08,    0.83,    0.89
2022-06-08,   -0.38,   -1.22,   -1.07
2022-06-09,   -2.92,   -2.32,   -2.38
2022-06-10,   -3.29,   -2.91,   -2.94
2022-06-13,   -5.44,   -4.32,   -3.55
2022-06-14,   -0.16,   -0.50,   -0.12
2022-06-15,    1.24,    1.54,    1.52
2022-06-16,   -4.61,   -3.79,   -2.99
2022-06-17,    0.02,    0.32,    0.57
2022-06-21,    2.72,    2.59,    2.26
2022-06-22,   -0.89,   -0.14,   -0.06
2022-06-23,    0.50,    0.42,    1.63
2022-06-24,    3.48,    3.43,    2.87
2022-06-27,    0.07,   -0.22,   -0.34
2022-06-28,   -1.31,   -1.83,   -2.38
2022-06-29,   -1.40,   -0.57,    0.47
2022-06-30,   -1.68,   -0.89,   -0.82
2022-07-01,    1.83,    1.41,    0.77
2022-07-05,    1.59,   -0.10,    0.70
2022-07-06,   -0.50,   -0.01,    0.53
2022-07-07,    2.60,    1.67,    1.66
2022-07-08,   -0.14,   -0.10,   -0.01
2022-07-11,   -2.42,   -1.44,   -1.10
2022-07-12,   -0.79,   -0.86,   -0.99
2022-07-13,   -0.39,   -0.43,   -0.36
2022-07-14,   -1.37,   -0.81,    0.12
2022-07-15,    2.27,    2.53,    1.53
2022-07-18,   -0.26,   -0.47,   -1.02
2022-07-19,    3.22,    2.96,    2.61
2022-07-20,    2.57,    0.71,    0.67
2022-07-21,    0.86,    1.27,    0.79
2022-07-22,   -2.38,   -0.81,   -1.21
2022-07-25,   -0.16,    0.40,    0.02
2022-07-26,   -1.89,   -1.24,   -1.30
2022-07-27,    2.87,    2.50,    2.91
2022-07-28,    1.47,    1.04,    1.23
2022-07-29,    0.81,    2.15,    1.13
2022-08-01,    0.11,   -0.28,   -0.26
2022-08-02,    1.05,   -0.50,   -0.83
2022-08-03,    2.74,    1.37,    1.70
2022-08-04,    0.20,   -0.03,   -0.11
2022-08-05,    0.80,   -0.32,   -0.03
2022-08-08,    0.75,   -0.24,   -0.02
2022-08-09,   -1.62,   -0.48,   -0.57
2022-08-10,    3.68,    2.20,    2.20
2022-08-11,   -0.29,    0.19,   -0.22
2022-08-12,    1.98,    1.89,    1.66
2022-08-15,    0.39,    0.37,    0.39
2022-08-16,   -0.40,    0.29,    0.25
2022-08-17,   -2.03,   -0.95,   -0.61
2022-08-18,    0.00,    0.27,    0.35
2022-08-19,   -2.39,   -1.49,   -1.24
2022-08-22,   -2.27,   -2.19,   -2.06
2022-08-23,    0.20,    0.05,   -0.29
2022-08-24,    1.31,    0.47,    0.12
2022-08-25,    1.65,    1.44,    1.43
2022-08-26,   -3.43,   -3.18,   -3.54
2022-08-29,   -0.95,   -0.50,   -0.82
2022-08-30,   -1.07,   -1.11,   -1.10
2022-08-31,   -0.49,   -0.85,   -0.73
2022-09-01,   -1.01,   -0.09,    0.45
2022-09-02,   -0.72,   -0.83,   -1.15
2022-09-06,   -0.48,   -0.47,   -0.54
2022-09-07,    2.72,    2.03,    1.66
2022-09-08,    1.46,    1.07,    0.40
2022-09-09,    2.26,    1.55,    1.71
2022-09-12,    1.22,    1.12,    1.03
2022-09-13,   -4.05,   -4.07,   -4.55
2022-09-14,    0.86,    0.56,    0.23
2022-09-15,   -1.03,   -0.48,   -1.49
2022-09-16,   -2.40,   -0.99,   -0.62
2022-09-19,    0.49,    0.90,    0.68
2022-09-20,   -1.40,   -1.34,   -0.95
2022-09-21,   -1.84,   -1.79,   -1.56
2022-09-22,   -2.39,   -1.39,   -0.56
2022-09-23,   -2.06,   -2.14,   -1.53
2022-09-26,   -1.28,   -1.21,   -0.79
2022-09-27,    0.58,   -0.05,   -0.14
2022-09-28,    2.97,    2.32,    1.83
2022-09-29,   -2.45,   -2.13,   -2.12
2022-09-30,   -0.87,   -1.13,   -1.77
2022-10-03,    2.36,    2.29,    2.87
2022-10-04,    4.76,    3.51,    2.82
2022-10-05,   -0.34,   -0.42,   -0.03
2022-10-06,   -0.59,   -0.94,   -0.81
2022-10-07,   -3.41,   -2.89,   -2.83
2022-10-10,   -1.76,   -0.80,   -0.59
2022-10-11,   -1.23,   -0.79,   -0.52
2022-10-12,   -0.23,   -0.42,   -0.17
2022-10-13,    1.62,    2.65,    2.46
2022-10-14,   -2.83,   -2.57,   -2.28
2022-10-17,    3.43,    2.95,    2.50
2022-10-18,    1.78,    1.40,    0.92
2022-10-19,   -1.52,   -0.84,   -0.73
2022-10-20,   -0.44,   -1.22,   -0.55
2022-10-21,    1.70,    2.49,    2.33
2022-10-24,    0.15,    0.89,    1.43
2022-10-25,    2.90,    1.61,    1.65
2022-10-26,   -0.09,   -0.04,   -1.27
2022-10-27,    0.03,   -0.12,   -1.11
2022-10-28,    2.09,    1.40,    3.14
2022-10-31,   -0.54,   -0.35,   -0.98
2022-11-01,    0.04,   -0.14,   -0.59
2022-11-02,   -3.46,   -2.32,   -2.76
2022-11-03,   -1.05,   -0.63,   -1.41
2022-11-04,   -0.25,    1.16,    1.53
2022-11-07,    0.41,    0.46,    1.37
2022-11-08,    0.61,    0.34,    0.62
2022-11-09,   -3.17,   -2.39,   -1.96
2022-11-10,    6.81,    5.32,    5.88
2022-11-11,    1.90,    0.93,    1.06
2022-11-14,   -1.40,   -1.19,   -0.66
2022-11-15,    1.95,    0.78,    1.09
2022-11-16,   -2.27,   -1.08,   -0.71
2022-11-17,   -1.48,   -0.69,    0.06
2022-11-18,    0.07,    0.61,    0.33
2022-11-21,   -0.68,   -0.53,   -0.48
2022-11-22,    1.02,    1.44,    1.45
2022-11-23,    1.22,    0.72,    0.45
2022-11-25,    0.05,    0.22,   -0.22
2022-11-28,   -1.82,   -1.48,   -1.53
2022-11-29,   -0.15,    0.00,   -0.33
2022-11-30,    3.51,    2.77,    3.40
2022-12-01,    0.34,   -0.28,    0.08
2022-12-02,    0.27,   -0.38,    0.04
2022-12-05,   -2.91,   -2.39,   -1.56
2022-12-06,   -1.88,   -1.19,   -1.62
2022-12-07,   -0.35,   -0.12,   -0.29
2022-12-08,    0.94,    0.74,    0.74
2022-12-09,   -0.95,   -0.61,   -0.89
2022-12-12,    1.82,    1.21,    1.51
2022-12-13,    0.88,    0.39,    0.90
2022-12-14,   -0.43,   -0.82,   -0.41
2022-12-15,   -2.95,   -2.12,   -2.83
2022-12-16,   -0.98,   -1.07,   -0.96
2022-12-19,   -1.78,   -0.69,   -1.04
2022-12-20,    0.59,   -0.02,    0.15
2022-12-21,    1.39,    1.48,    1.64
2022-12-22,   -1.48,   -1.57,   -1.46
2022-12-23,    0.05,    0.72,    0.49
2022-12-27,   -0.97,   -0.48,   -0.40
2022-12-28,   -1.12,   -0.89,   -1.51
2022-12-29,    2.68,    1.82,    1.80
2022-12-30,    0.06,   -0.18,   -0.28
2023-01-03,   -0.45,   -0.51,   -0.43
2023-01-04,    1.88,    1.01,    0.41
2023-01-05,   -1.63,   -1.01,   -1.10
2023-01-06,    1.88,    1.96,    2.51
2023-01-09,    0.81,    0.16,   -0.17
2023-01-10,    1.26,    0.91,    0.65
2023-01-11,    1.30,    1.17,    1.35
2023-01-12,    1.34,    0.47,    0.29
2023-01-13,    0.51,    0.52,    0.43
2023-01-17,    0.40,   -0.14,   -0.31
2023-01-18,   -1.69,   -1.69,   -1.36
2023-01-19,   -1.26,   -0.82,   -0.76
2023-01-20,    2.20,    1.87,    2.02
2023-01-23,    1.90,    1.25,    1.23
2023-01-24,   -0.14,   -0.12,   -0.15
2023-01-25,   -0.17,    0.34,   -0.23
2023-01-26,    1.29,    1.34,    0.90
2023-01-27,    0.76,    0.39,    0.27
2023-01-30,   -1.72,   -1.32,   -1.35
2023-01-31,    1.75,    1.74,    1.47
2023-02-01,    1.49,    1.10,    1.18
2023-02-02,    2.15,    0.89,    2.09
2023-02-03,   -1.86,   -1.33,   -0.64
2023-02-06,   -0.82,   -0.54,   -0.88
2023-02-07,    1.17,    1.15,    1.40
2023-02-08,   -1.01,   -0.78,   -1.52
2023-02-09,   -1.21,   -0.77,   -1.03
2023-02-10,   -0.41,    0.19,    0.21
2023-02-13,    0.91,    0.87,    1.44
2023-02-14,    0.79,    0.29,   -0.14
2023-02-15,    2.07,    0.38,    0.28
2023-02-16,   -1.40,   -1.32,   -1.34
2023-02-17,   -0.79,   -0.06,   -0.33
2023-02-21,   -2.86,   -2.11,   -2.00
2023-02-22,    0.57,    0.08,   -0.24
2023-02-23,    0.27,    0.79,    0.32
2023-02-24,   -1.13,   -0.71,   -1.26
2023-02-27,    0.32,    0.27,    0.36
2023-02-28,    0.08,   -0.35,   -0.23
2023-03-01,   -0.21,   -0.51,   -0.36
2023-03-02,    1.25,    0.17,    0.94
2023-03-03,    1.67,    1.60,    1.65
2023-03-06,   -0.99,   -0.43,    0.32
2023-03-07,   -1.02,   -1.66,   -1.37
2023-03-08,   -0.15,   -0.04,    0.28
2023-03-09,   -2.58,   -2.58,   -1.42
2023-03-10,   -2.78,   -1.65,   -1.45
2023-03-13,   -0.21,   -1.19,    0.28
2023-03-14,    1.81,    1.92,    1.65
2023-03-15,   -1.27,   -1.40,   -0.17
2023-03-16,    1.90,    1.79,    1.81
2023-03-17,   -1.74,   -1.83,   -0.60
2023-03-20,    0.55,    1.11,    0.73
2023-03-21,    1.93,    2.03,    1.07
2023-03-22,   -2.42,   -1.95,   -1.37
2023-03-23,    0.05,   -0.34,    0.70
2023-03-24,    0.22,    0.47,    0.54
2023-03-27,    0.76,    0.84,   -0.25
2023-03-28,   -0.20,   -0.14,   -0.22
2023-03-29,    1.82,    1.38,    1.36
2023-03-30,    0.44,    0.42,    0.59
2023-03-31,    2.03,    1.43,    1.52
2023-04-03,   -0.29,    0.21,    0.50
2023-04-04,   -0.86,   -0.80,   -0.60
2023-04-05,   -1.11,   -0.18,   -0.34
2023-04-06,    0.21,    0.16,    0.54
2023-04-10,    0.59,    0.54,   -0.11
2023-04-11,    0.26,    0.31,   -0.16
2023-04-12,   -0.68,   -0.64,   -0.36
2023-04-13,    1.33,    1.10,    1.65
2023-04-14,   -0.47,   -0.08,   -0.21
2023-04-17,    1.06,    0.59,   -0.02
2023-04-18,    0.17,    0.07,    0.01
2023-04-19,   -0.06,    0.15,   -0.14
2023-04-20,   -0.97,   -1.08,   -0.13
2023-04-21,    0.27,    0.15,   -0.02
2023-04-24,   -0.34,    0.09,    0.05
2023-04-25,   -2.32,   -1.79,   -1.58
2023-04-26,   -0.73,   -0.76,   -0.09
2023-04-27,    1.28,    1.85,    2.05
2023-04-28,    0.67,    0.67,    0.92
2023-05-01,    0.24,   -0.20,    0.08
2023-05-02,   -1.64,   -1.58,   -0.97
2023-05-03,    0.04,   -0.74,   -0.49
2023-05-04,   -0.60,   -0.99,   -0.67
2023-05-05,    1.90,    2.04,    1.90
2023-05-08,    0.64,    0.02,    0.03
2023-05-09,    0.00,   -0.56,   -0.44
2023-05-10,    0.45,    0.19,    0.64
2023-05-11,   -1.05,   -0.21,    0.05
2023-05-12,   -0.34,   -0.38,   -0.07
2023-05-15,    1.22,    0.61,    0.22
2023-05-16,   -1.56,   -0.85,   -0.39
2023-05-17,    1.79,    1.78,    0.96
2023-05-18,    1.19,    0.92,    1.06
2023-05-19,   -0.61,   -0.32,   -0.12
2023-05-22,    1.06,    0.26,   -0.02
2023-05-23,   -1.21,   -0.79,   -1.23
2023-05-24,   -0.66,   -0.76,   -0.69
2023-05-25,   -0.92,    0.95,    0.86
2023-05-26,    1.52,    1.26,    1.41
2023-05-30,    0.02,    0.28,   -0.18
2023-05-31,    0.01,   -0.95,   -0.49
2023-06-01,    0.77,    1.28,    0.95
2023-06-02,    2.06,    1.79,    1.41
2023-06-05,   -0.23,   -0.17,   -0.27
2023-06-06,    1.29,    0.68,    0.19
2023-06-07,   -0.33,    0.18,   -0.71
2023-06-08,    0.32,    0.64,    0.62
2023-06-09,   -0.15,    0.12,    0.06
2023-06-12,    0.93,    0.60,    1.21
2023-06-13,    1.14,    1.00,    0.51
2023-06-14,   -0.68,   -0.37,    0.39
2023-06-15,    1.21,    1.00,    1.42
2023-06-16,   -0.52,   -0.27,   -0.53
2023-06-20,   -0.63,   -0.12,   -0.66
2023-06-21,   -0.83,   -0.48,   -0.56
2023-06-22,   -0.15,    0.10,    0.66
2023-06-23,   -1.14,   -0.96,   -0.63
2023-06-26,   -0.27,   -0.39,   -0.57
2023-06-27,    1.35,    1.17,    1.27
2023-06-28,    0.59,   -0.16,    0.06
2023-06-29,    0.11,    0.68,    0.35
2023-06-30,    0.95,    1.11,    1.26
2023-07-03,    0.46,    0.12,    0.19
2023-07-05,   -0.48,   -0.09,   -0.33
2023-07-06,   -1.25,   -1.13,   -0.66
2023-07-07,    0.43,    0.12,   -0.42
2023-07-10,    1.01,    0.26,    0.17
2023-07-11,    1.37,    1.00,    0.42
2023-07-12,    0.85,    0.85,    0.71
2023-07-13,    0.87,    1.20,    0.83
2023-07-14,   -0.90,   -0.14,   -0.09
2023-07-17,    0.95,    0.10,    0.71
2023-07-18,    0.61,    0.61,    1.05
2023-07-19,    0.24,    0.61,    0.06
2023-07-20,   -1.05,   -0.75,   -0.81
2023-07-21,    0.08,    0.11,   -0.16
2023-07-24,   -0.07,    0.29,    0.50
2023-07-25,   -0.12,    0.20,    0.47
2023-07-26,    0.22,    0.63,   -0.47
2023-07-27,   -1.12,   -0.55,   -0.78
2023-07-28,    1.54,    1.09,    1.18
2023-07-31,    1.07,    0.19,    0.08
2023-08-01,   -0.27,   -0.45,   -0.25
2023-08-02,   -2.14,   -1.21,   -1.49
2023-08-03,   -0.09,   -0.41,   -0.08
2023-08-04,   -0.28,    0.36,   -0.98
2023-08-07,    0.56,    1.18,    0.56
2023-08-08,   -0.93,   -0.70,   -0.15
2023-08-09,   -1.20,   -0.81,   -0.63
2023-08-10,    0.05,    0.00,    0.01
2023-08-11,   -0.11,    0.05,   -0.21
2023-08-14,    0.32,    0.40,    0.72
2023-08-15,   -1.32,   -1.48,   -0.96
2023-08-16,   -0.84,   -0.95,   -0.64
2023-08-17,   -1.10,   -0.79,   -0.75
2023-08-18,    0.27,   -0.19,    0.14
2023-08-21,    0.33,    0.31,    1.08
2023-08-22,   -0.39,   -0.33,   -0.32
2023-08-23,    1.25,    1.08,    1.13
2023-08-24,   -1.56,   -1.29,   -1.42
